timestamp,outdoor_temp_c,zone1_temp_c,zone1_humidity_pct,zone1_occupancy,zone1_heating_w,zone1_cooling_w,zone2_temp_c,zone2_humidity_pct,zone2_occupancy,zone2_heating_w,zone2_cooling_w,zone3_temp_c,zone3_humidity_pct,zone3_occupancy,zone3_heating_w,zone3_cooling_w,zone4_temp_c,zone4_humidity_pct,zone4_occupancy,zone4_heating_w,zone4_cooling_w,zone5_temp_c,zone5_humidity_pct,zone5_occupancy,zone5_heating_w,zone5_cooling_w,facility_energy_kwh,hvac_energy_kwh,chiller_power_w,avg_indoor_temp_c,avg_humidity_pct,total_occupancy,outdoor_indoor_delta_c
05/18  13:00:00,16.1,22.49537531699043,53.90019449620856,0.0,15.840000000000002,0.0,23.992257859946783,46.44233459717465,0.0,6.840000000000001,0.0,23.646176428140844,50.735964964009376,0.0,15.840000000000002,0.0,23.70332732935909,47.08984348822722,0.0,6.840000000000001,0.0,21.7824432074788,61.9277405844343,0.0,29.640000000000004,0.0,1.375,0.0,0.0,23.12391602838319,52.01921562601082,0.0,-7.023916028383187
05/18  14:00:00,16.1,22.65989107224857,53.36414984521974,0.0,15.840000000000002,0.0,24.03361499981258,46.32708853928156,0.0,6.840000000000001,0.0,23.786937469185048,50.30760165468644,0.0,15.840000000000002,0.0,23.95142756618302,46.392224973135,0.0,6.840000000000001,0.0,21.967642251704618,61.23128077576665,0.0,29.640000000000004,0.0,1.375,0.0,0.0,23.27990267182677,51.52446915761787,0.0,-7.179902671826767
05/18  15:00:00,15.7875,22.69856686871501,53.23894556385375,0.0,15.840000000000002,0.0,23.95011482716476,46.56028077346587,0.0,6.840000000000001,0.0,23.747590648159058,50.42699602843847,0.0,15.840000000000002,0.0,24.076443063969656,46.04481774015598,0.0,6.840000000000001,0.0,22.10860191509496,60.70707538104036,0.0,29.640000000000004,0.0,1.375,0.0,0.0,23.316263464620693,51.395623097390875,0.0,-7.528763464620694
05/18  16:00:00,15.6,22.604215177014765,53.57875737303237,0.0,15.840000000000002,0.0,23.70360080539094,47.28634688438045,0.0,6.840000000000001,0.0,23.51952164909209,51.15757383139709,0.0,15.840000000000002,0.0,24.008464959124524,46.262682576683865,0.0,6.840000000000001,0.0,22.195271121909748,60.42540632661132,0.0,29.640000000000004,0.0,1.375,0.0,0.0,23.206214742506415,51.74215339842101,0.0,-7.606214742506415
05/18  17:00:00,15.6,22.360220113730364,54.40049390047429,0.0,15.840000000000002,0.0,23.258501603664392,48.59278065785468,0.0,6.840000000000001,0.0,23.087850595387515,52.5302738574058,0.0,15.840000000000002,0.0,23.623793939816444,47.36594321207272,0.0,6.840000000000001,0.0,22.210583555721808,60.39195039904173,0.0,29.640000000000004,0.0,1.375,0.0,0.0,22.908189961664103,52.65628840536984,0.0,-7.3081899616641035
05/18  18:00:00,15.225,21.92681406415371,55.85745095578289,0.0,15.840000000000002,0.0,22.592387555029305,50.59501283185396,0.0,6.840000000000001,0.0,22.425265107087466,54.68598092599864,0.0,15.840000000000002,0.0,22.84029130677685,49.6656947655384,0.0,6.840000000000001,0.0,22.13359515255136,60.675997661102855,0.0,29.640000000000004,0.0,1.375,0.0,0.0,22.38367063711974,54.296027428055346,0.0,-7.158670637119739
05/18  19:00:00,13.9375,21.445514878821168,57.52564087520204,0.0,15.840000000000002,0.0,21.92575622931427,52.68961817686967,0.0,6.840000000000001,0.0,21.76390289089253,56.93455357647071,0.0,15.840000000000002,0.0,22.08737148122053,51.98868321059376,0.0,6.840000000000001,0.0,21.97479127120789,61.2665308922977,0.0,29.640000000000004,0.0,1.375,0.0,0.0,21.83946735029128,56.08100534628678,0.0,-7.9019673502912795
05/18  20:00:00,12.9875,20.98223447259463,59.18385655665613,0.0,15.840000000000002,0.0,21.32439717138537,54.66280134119836,0.0,6.840000000000001,0.0,21.17095318539564,59.03878849018804,0.0,15.840000000000002,0.0,21.422450398438706,54.14385112714447,0.0,6.840000000000001,0.0,21.774547867911743,62.02030170001069,0.0,29.640000000000004,0.0,1.375,0.0,0.0,21.33491661914522,57.80991984303954,0.0,-8.347416619145218
05/18  21:00:00,12.425,20.62765901625979,60.52756150170494,0.0,15.840000000000002,0.0,20.876819995263038,56.22077409324928,0.0,6.840000000000001,0.0,20.74347211915636,60.64836976092796,0.0,15.840000000000002,0.0,20.931370018764827,55.83466713698263,0.0,6.840000000000001,0.0,21.560264896967283,62.87809221641163,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.94791720928226,59.2218929418553,0.0,-8.522917209282259
05/18  22:00:00,12.2,20.392310650948964,61.43533604801654,0.0,15.840000000000002,0.0,20.55255573653745,57.375944446872005,0.0,6.840000000000001,0.0,20.455736877365123,61.75622202129938,0.0,15.840000000000002,0.0,20.58276541808707,57.06685702516943,0.0,6.840000000000001,0.0,21.36158872909773,63.67184566289168,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.66899148240727,60.261241040849804,0.0,-8.468991482407272
05/18  23:00:00,11.8875,20.2360021627998,62.03153484199201,0.0,15.840000000000002,0.0,20.35307032016077,58.08646280742497,0.0,6.840000000000001,0.0,20.279833280172458,62.43074882372748,0.0,15.840000000000002,0.0,20.368802809779734,57.82499829688033,0.0,6.840000000000001,0.0,21.19613649563852,64.32118607383808,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.486769013710255,60.938986168772566,0.0,-8.599269013710256
05/18  24:00:00,11.325,20.09655025984257,62.56897670205036,0.0,15.840000000000002,0.0,20.19611726287075,58.65268548128995,0.0,6.840000000000001,0.0,20.13053905821163,63.00980987402024,0.0,15.840000000000002,0.0,20.205061519950984,58.413106158644354,0.0,6.840000000000001,0.0,21.0557742754816,64.8779286559396,0.0,29.640000000000004,0.0,1.375,0.0,0.0,20.336808475271503,61.50450137438891,0.0,-9.011808475271504
